Index,Year,Month,Date,RF,EVP,ET,SSH,RH1,RH2,MAX,MIN,MTMP,WSM1,WSM2,WSM3,WSM4,WSM5,WSM6,STN,DE Latitude,MI Latitude,DE Longitude,MI Longitude,Crop,Sowing Date,Harvest Date
42263,2000,07,10,7.6,5.5,5.3,085,064,34.6,23.6,29.1,7.4,6.8,7.2,6.3,6.4,5.9,28,AGR,27,10,78,02,BARE PLOT,050400,150700
42263,2000,07,17,0.2,3.3,4.1,084,059,34.3,26.5,30.4,3.7,5.2,6.8,6.7,6.4,6.1,6.8,11.0,10.7,7.5,6.4,5.7,29 AGR,27,10
42263,2000,07,24,3.4,1.8,1.5,090,081,30.1,25.6,27.9,9.3,10.5,10.6,9.7,6.9,6.0,14.5,13.8,11.1,8.1,7.3,8.0,30 AGR,27,10
42263,2000,07,31,29.0,2.6,3.4,098,064,33.8,24.0,28.9,12.8,12.1,12.2,11.1,7.6,5.7,17.0,16.7,14.5,11.1,9.6,7.6,31 AGR,27,10
42263,2000,08,07,0.0,8.4,8.4,069,048,36.9,27.3,32.1,9.1,9.9,10.3,9.9,8.3,6.3,10.5,10.2,9.4,8.6,7.4,7.5,32 AGR,27,10
42263,2000,08,14,0.0,3.7,6.9,089,072,34.1,25.3,29.7,11.3,13.1,10.3,10.7,9.4,9.3,9.8,10.6,8.5,6.7,6.3,5.9,33 AGR,27,10
42263,2000,08,21,51.4,2.7,0.6,100,095,30.1,25.2,27.7,16.7,15.4,16.6,16.4,13.4,11.7,16.1,15.5,12.3,10.1,10.1,10.9,34 AGR,27,10
42263,2000,08,28,0.0,4.8,7.2,090,070,35.1,26.6,30.9,10.5,10.8,12.1,11.9,10.1,9.9,14.1,13.9,10.4,11.5,7.7,7.1,35 AGR,27,10
42263,2000,09,04,1.8,1.6,0.8,100,083,30.2,25.1,27.7,16.1,13.9,13.4,12.6,9.2,8.1,13.4,12.1,9.2,6.1,5.9,5.9,36 AGR,27,10
42263,2000,09,11,0.0,3.6,8.0,073,066,32.6,24.4,28.5,12.7,12.1,14.0,11.9,8.3,7.9,8.2,9.5,8.5,6.8,6.1,5.8,37 AGR,27,10
42263,2000,09,18,0.0,4.4,10.5,089,038,37.1,22.0,29.5,8.3,11.1,12.2,11.8,7.7,7.7,3.3,6.8,4.9,5.2,5.4,4.9,38 AGR,27,10
42263,2000,10,03,0.0,5.8,9.6,096,034,36.2,20.9,28.5,3.3,7.4,6.8,8.9,6.9,5.3,1.3,4.2,5.1,4.3,4.9,4.8,40 AGR,27,10
42263,2000,10,09,0.0,6.4,8.0,084,036,37.3,21.6,29.5,2.5,6.2,6.4,8.0,6.5,5.5,1.4,4.0,4.7,4.3,4.8,5.2,41 AGR,27,10
42263,2000,10,16,0.0,2.7,9.4,069,016,35.1,15.7,25.4,1.7,5.1,6.3,7.3,6.4,5.7,1.3,3.2,4.3,4.4,4.9,5.3,42 AGR,27,10
42263,2000,10,23,0.0,3.3,9.1,090,022,37.1,16.0,26.5,1.4,4.5,6.2,7.1,6.4,5.8,43,AGR,27,10,78,02,BARE PLOT,211000,171100
42263,2000,10,30,0.0,3.5,8.1,088,034,33.1,16.1,24.6,1.2,4.2,6.0,6.8,6.3,5.6,44,AGR,27,10,78,02,BARE PLOT,211000,171100
42263,2000,11,06,0.0,3.0,8.1,093,029,32.1,13.6,22.9,1.4,4.1,5.8,6.9,6.4,5.7,45,AGR,27,10,78,02,BARE PLOT,211000,171100
42263,2000,11,13,0.0,3.2,9.3,074,023,30.6,12.6,21.6,1.4,3.9,5.7,6.9,6.3,5.6,46,AGR,27,10,78,02,BARE PLOT,211000,171100
42263,2000,11,20,0.0,3.6,7.7,093,041,32.1,13.2,22.7,1.6,3.6,5.4,6.4,5.8,5.1,11.5,12.6,12.3,11.1,9.0,7.2,47 AGR,27,10
42263,2000,11,27,0.0,2.9,4.2,092,029,27.4,9.7,18.5,1.3,3.5,5.3,6.2,5.6,5.2,9.0,10.7,11.3,9.4,8.3,6.9,48 AGR,27,10
42263,2000,12,04,0.0,2.1,8.6,090,030,23.5,4.5,14.0,1.5,3.3,5.3,6.1,5.4,5.4,6.3,8.8,9.8,9.9,8.5,6.3,49 AGR,27,10
42263,2000,12,11,0.0,1.8,7.1,091,042,24.1,6.7,15.4,1.2,3.1,5.1,6.1,5.6,5.6,4.1,7.0,8.5,8.7,7.1,6.2,50 AGR,27,10
42263,2000,12,18,0.0,1.8,7.4,094,033,28.1,9.6,18.9,1.3,3.2,5.0,6.2,5.7,5.3,13.6,13.7,12.7,11.5,9.5,7.7,51 AGR,27,10
42263,2000,12,26,0.0,0.8,6.4,097,045,22.0,4.2,13.1,1.4,2.9,4.8,6.2,5.8,5.2,11.1,11.1,10.5,9.7,8.3,7.5,52 AGR,27,10
42263,2001,01,01,0.0,1.6,2.7,100,024,21.6,5.2,13.4,1.5,2.7,4.7,6.1,5.7,5.3,9.3,10.3,9.6,7.5,7.1,7.3,01 AGR,27,10
42263,2001,01,08,0.0,1.8,6.7,100,065,15.6,0.4,8.0,1.6,2.9,4.4,5.8,5.5,5.0,7.4,10.0,7.4,6.7,6.3,6.6,02 AGR,27,10
42263,2001,01,15,0.0,1.9,8.6,079,044,20.5,1.6,11.1,1.9,3.1,4.4,5.6,5.4,5.2,13.8,12.9,11.7,11.4,10.8,8.0,03 AGR,27,10
42263,2001,01,22,0.0,2.0,8.2,096,037,24.1,5.6,14.9,1.7,2.9,4.6,5.7,5.3,5.5,9.6,11.3,9.5,7.8,7.9,7.1,04 AGR,27,10
42263,2001,01,29,0.0,3.7,9.5,088,030,23.1,4.2,13.7,1.4,2.8,4.3,5.6,5.4,5.5,8.3,10.3,8.5,7.2,6.8,6.3,05 AGR,27,10
42263,2001,02,05,0.0,3.8,8.8,091,033,20.8,2.4,11.6,1.1,2.7,4.3,6.1,5.8,5.9,10.8,10.7,10.2,7.8,7.7,7.5,06 AGR,27,10
42263,2001,02,12,0.0,3.8,9.7,086,020,24.6,4.1,14.3,1.1,2.7,4.1,5.3,5.7,5.4,5.7,8.4,7.7,6.3,6.0,6.7,07 AGR,27,10
42263,2001,02,19,0.0,2.4,8.9,083,037,27.1,8.7,17.9,1.1,2.5,4.1,5.1,5.6,5.5,14.9,12.5,9.1,7.5,8.1,7.3,08 AGR,27,10
42263,2001,02,26,0.0,3.6,9.6,083,053,25.9,11.6,18.7,1.1,2.5,4.1,5.1,5.5,5.4,4.7,7.3,6.5,5.1,5.3,6.1,09 AGR,27,10
42263,2001,03,05,0.0,4.1,5.4,092,026,28.9,6.2,17.5,1.1,2.3,3.9,5.0,5.3,5.3,13.7,12.3,10.7,8.7,8.8,7.6,10 AGR,27,10
42263,2001,03,12,0.0,4.4,10.0,072,021,32.5,11.1,21.8,1.0,2.3,3.7,4.9,5.5,5.3,3.2,6.1,5.3,5.7,6.0,6.2,11 AGR,27,10
42263,2001,03,19,0.0,6.3,9.5,076,024,33.1,13.2,23.1,1.1,2.2,3.7,4.8,5.4,5.1,10.1,10.1,11.1,9.3,8.1,7.7,12 AGR,27,10
42263,2001,03,26,0.0,5.6,8.9,075,021,33.3,15.2,24.3,1.0,2.1,3.4,4.7,5.3,5.2,3.3,7.0,5.3,5.7,5.6,6.2,13 AGR,27,10
42263,2001,04,03,0.0,5.5,9.7,064,013,32.4,13.6,23.0,1.0,2.1,3.3,4.4,5.2,5.0,2.5,5.1,5.1,5.5,5.5,6.0,14 AGR,27,10
42263,2001,04,09,0.0,9.6,7.6,059,007,39.9,17.1,28.5,1.0,2.0,3.1,4.3,5.3,5.1,2.0,4.1,4.4,5.1,5.3,5.7,15 AGR,27,10
42263,2001,04,16,0.0,4.5,11.2,077,033,32.7,18.1,25.4,2.9,3.4,3.2,4.3,5.2,4.9,4.1,5.0,4.9,5.1,5.1,5.5,16 AGR,27,10
42263,2001,04,23,0.0,11.8,11.6,057,013,37.3,18.1,27.7,1.1,2.7,3.3,4.4,5.3,4.9,17,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,04,30,0.0,9.8,7.0,033,015,43.6,28.1,35.9,1.1,2.5,3.1,4.3,5.2,4.9,18,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,05,08,0.0,9.8,6.8,060,032,40.9,28.6,34.7,1.1,2.3,2.9,4.3,5.0,4.9,19,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,05,14,0.0,13.6,8.8,052,035,42.9,29.6,36.3,1.0,2.1,2.8,3.9,5.2,4.9,20,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,05,21,0.0,7.8,4.5,058,052,32.6,23.9,28.3,3.6,2.9,3.1,4.1,5.1,5.1,21,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,05,28,2.6,11.8,6.8,045,033,37.1,23.7,30.4,4.1,3.3,3.2,4.3,5.1,4.9,22,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,06,04,0.0,6.9,9.9,063,036,39.6,26.2,32.9,7.3,6.9,5.0,4.3,5.1,5.0,23,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,06,11,0.0,6.6,10.0,070,034,40.1,26.2,33.1,12.4,12.6,9.3,8.3,6.6,5.2,24,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,06,18,17.9,7.7,4.3,070,056,34.3,25.2,29.7,14.5,12.8,9.5,8.1,6.4,5.4,25,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,06,25,0.0,3.4,2.7,087,058,34.1,26.1,30.1,10.0,10.7,9.3,8.4,6.5,5.9,26,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,07,02,0.0,4.2,5.2,090,059,34.4,27.6,31.0,7.4,10.9,9.9,8.5,6.2,5.7,27,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,07,09,4.4,4.4,9.6,086,067,33.9,24.6,29.3,12.1,11.6,10.6,10.5,6.9,5.7,28,AGR,27,10,78,02,BARE PLOT,210401,100701
42263,2001,07,16,0.0,4.2,1.2,090,064,32.1,26.1,29.1,10.0,10.2,10.0,9.8,7.5,5.9,10.5,11.6,10.5,9.8,9.5,8.1,29 AGR,27,10
42263,2001,07,23,16.2,2.3,0.5,097,084,30.7,24.4,27.5,12.4,11.6,10.7,10.3,7.9,5.9,12.4,12.7,10.7,9.8,9.5,8.4,30 AGR,27,10
42263,2001,07,30,4.8,4.0,5.9,092,070,32.8,26.1,29.5,11.1,11.5,10.6,10.7,8.6,6.1,10.6,11.9,10.3,9.7,9.1,7.9,31 AGR,27,10
42263,2001,08,06,0.0,4.4,5.9,092,067,32.6,26.2,29.4,6.6,8.5,9.2,8.4,8.0,5.9,8.5,10.1,8.9,9.3,9.0,7.4,32 AGR,27,10
42263,2001,08,13,0.0,4.8,8.5,088,058,35.2,27.2,31.2,4.4,6.4,8.4,7.1,7.5,6.2,6.3,7.6,8.2,9.2,8.5,7.5,33 AGR,27,10
42263,2001,08,20,0.0,3.8,0.5,083,058,34.1,26.0,30.1,3.7,5.5,7.5,6.5,6.5,5.9,4.4,6.5,7.8,8.6,7.9,6.8,34 AGR,27,10
42263,2001,08,27,0.0,6.4,9.8,092,050,36.1,26.4,31.3,4.3,4.9,6.9,6.7,6.2,5.8,3.6,5.3,7.0,8.2,8.1,6.6,35 AGR,27,10
42263,2001,09,03,0.0,5.2,6.6,083,043,33.4,26.0,29.7,2.2,3.9,6.2,5.7,5.8,5.7,13.5,12.3,10.5,9.3,8.5,7.3,36 AGR,27,10
42263,2001,09,17,0.0,4.8,9.7,086,037,36.1,22.4,29.3,2.8,3.3,5.3,5.4,5.5,5.5,12.0,11.5,10.7,9.7,8.8,7.4,38 AGR,27,10
42263,2001,09,24,0.0,6.6,9.2,073,024,38.1,22.0,30.1,2.1,2.4,4.7,5.3,5.3,5.5,8.5,10.1,9.3,8.9,8.4,7.2,39 AGR,27,10
42263,2001,09,25,0.0,6.3,8.7,059,028,38.6,21.0,29.8,2.1,2.4,4.7,5.3,5.3,5.5,8.5,10.1,9.3,8.9,8.4,7.2,39 AGR,27,10
42263,2001,10,01,22.0,2.2,0.0,080,098,27.2,22.6,24.9,10.9,11.2,9.6,6.2,5.6,5.6,9.1,10.8,9.2,8.7,7.6,6.2,40 AGR,27,10
42263,2001,10,08,0.0,4.8,6.3,087,034,35.2,23.6,29.4,8.1,9.5,9.1,6.7,6.0,5.7,7.7,9.4,8.5,7.4,7.1,5.8,41 AGR,27,10
42263,2001,10,15,0.0,3.6,5.8,097,044,32.8,15.2,24.0,9.3,9.6,8.7,6.9,6.1,5.8,42,AGR,27,10,78,02,BARE PLOT,111001,061201
42263,2001,10,22,0.0,3.8,7.2,068,026,35.1,16.2,25.7,5.4,9.4,8.6,6.5,6.2,5.7,43,AGR,27,10,78,02,BARE PLOT,111001,061201
42263,2001,10,29,0.0,2.5,7.5,090,033,33.6,15.7,24.7,4.2,7.4,8.1,6.5,5.9,5.6,44,AGR,27,10,78,02,BARE PLOT,111001,061201
42263,2001,11,05,0.0,4.4,8.6,071,020,35.1,14.2,24.7,3.8,5.8,6.9,6.3,6.1,5.8,45,AGR,27,10,78,02,BARE PLOT,111001,061201
42263,2001,11,12,0.0,4.3,8.7,082,033,28.6,10.1,19.3,3.0,4.8,6.3,6.3,6.2,5.7,46,AGR,27,10,78,02,BARE PLOT,111001,061201
42263,2001,11,19,0.0,2.3,7.3,095,031,28.9,9.2,19.1,25.0,4.3,5.8,6.4,6.3,5.8,47,AGR,27,10,78,02,BARE PLOT,111001,061201
42263,2001,11,26,0.0,1.9,7.8,087,023,28.1,7.5,17.8,2.3,3.9,5.5,6.2,5.9,5.8,48,AGR,27,10,78,02,BARE PLOT,111001,061201
42263,2001,12,03,0.0,2.2,8.5,092,028,26.9,7.1,17.0,1.7,3.7,5.3,6.1,5.7,5.6,49,AGR,27,10,78,02,BARE PLOT,111001,061201
42263,2001,12,10,0.0,2.8,8.9,090,024,26.6,8.2,17.4,1.6,3.4,5.1,5.9,5.7,5.3,7.4,10.6,13.5,10.0,7.5,5.5,50 AGR,27,10
42263,2001,12,18,0.0,1.3,6.7,096,051,23.4,7.1,15.3,1.7,3.3,4.8,5.7,5.6,5.3,7.1,9.2,11.6,9.8,7.9,5.6,51 AGR,27,10
42263,2001,12,24,0.0,1.8,7.2,089,052,20.6,3.7,12.1,1.8,3.1,4.5,5.3,5.7,5.2,5.7,8.2,10.4,10.0,7.5,5.5,52 AGR,27,10
42263,2002,01,07,0.0,1.4,5.7,099,055,20.1,3.6,11.9,1.2,2.7,4.3,4.9,5.7,5.3,3.1,5.9,8.5,6.8,6.8,5.5,01 AGR,27,10
42263,2002,01,14,0.0,3.4,6.5,083,058,22.1,9.4,15.7,1.4,2.7,4.2,5.1,5.7,5.3,10.0,13.7,12.3,10.8,8.5,8.2,02 AGR,27,10
42263,2002,01,21,0.0,0.7,1.1,100,063,18.1,4.8,11.5,4.5,5.1,5.0,5.1,5.7,5.3,9.7,13.1,12.7,10.4,8.1,6.3,03 AGR,27,10
42263,2002,01,28,0.0,1.7,2.1,096,067,18.1,4.0,11.1,4.0,4.8,5.3,5.5,5.9,5.5,6.9,10.7,12.7,9.9,7.6,6.0,04 AGR,27,10
42263,2002,02,04,0.0,3.0,9.7,091,031,21.1,4.6,12.9,2.5,4.6,4.8,5.3,5.6,5.3,4.3,7.4,8.4,6.9,6.6,6.1,05 AGR,27,10
42263,2002,02,11,29.8,2.2,6.8,079,037,19.4,10.1,14.7,11.5,8.6,5.5,5.3,5.6,5.6,10.7,12.6,11.5,10.9,8.2,7.4,06 AGR,27,10
42263,2002,02,18,0.0,2.4,8.2,097,037,27.1,10.1,18.6,7.8,9.2,7.6,6.7,5.7,5.6,7.1,10.6,10.5,9.7,7.8,6.9,07 AGR,27,10
42263,2002,02,25,0.0,3.6,9.8,095,053,26.6,11.7,19.1,4.4,7.6,7.5,6.5,6.1,5.7,5.7,8.7,9.6,9.3,7.0,6.2,08 AGR,27,10
42263,2002,03,04,0.0,4.3,9.8,092,039,24.1,8.2,16.1,3.7,6.8,7.0,6.6,6.1,5.7,3.9,6.4,8.8,8.3,6.7,6.1,09 AGR,27,10
42263,2002,03,11,0.0,5.6,8.7,089,046,30.1,12.2,21.1,2.1,5.5,6.4,6.2,5.9,5.6,2.5,4.8,5.4,6.6,6.2,6.2,10 AGR,27,10
42263,2002,03,18,0.0,6.2,10.5,082,017,34.3,12.1,23.2,2.1,3.7,5.2,5.9,5.8,5.6,9.8,10.9,10.6,10.5,7.5,7.2,11 AGR,27,10
42263,2002,04,01,0.0,6.5,10.6,046,015,39.5,15.2,27.3,1.6,3.1,4.9,5.3,5.6,5.5,2.9,5.5,6.1,7.5,6.5,6.4,13 AGR,27,10
42263,2002,04,08,0.0,8.2,3.7,043,025,38.6,20.6,29.6,1.5,2.8,4.4,4.8,5.2,5.5,1.9,4.1,4.7,6.2,5.9,6.2,14 AGR,27,10
42263,2002,04,15,0.0,9.0,10.4,056,009,41.1,19.6,30.3,1.2,2.2,3.9,4.9,5.1,5.5,15,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,04,22,0.0,11.2,10.7,038,014,42.9,22.6,32.7,1.1,2.3,3.5,4.6,5.1,5.3,16,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,04,29,0.0,9.4,4.8,041,016,42.9,22.5,32.7,1.1,2.2,3.3,4.5,4.8,5.3,17,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,05,06,0.0,10.0,10.4,043,012,42.5,23.8,33.1,1.1,2.0,3.1,4.3,4.7,5.1,18,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,05,13,0.0,13.0,10.8,038,017,45.5,26.7,36.1,0.9,1.9,2.9,4.1,4.4,4.9,19,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,05,20,0.0,17.6,6.6,027,014,46.5,31.1,38.8,0.9,1.6,2.7,3.8,4.3,5.1,20,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,05,27,0.6,10.6,4.7,083,054,32.8,23.7,28.3,4.3,2.6,2.5,3.7,4.2,4.9,21,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,06,03,0.0,11.0,9.7,070,027,39.5,23.4,31.5,6.7,6.3,4.9,4.3,4.3,4.5,22,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,06,17,0.0,8.8,9.2,070,031,40.9,26.8,33.9,7.2,7.3,5.6,3.9,4.2,4.6,24,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,06,24,0.0,10.2,9.9,091,048,39.1,29.1,34.1,5.6,7.3,6.3,5.4,4.8,4.8,25,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,07,01,17.8,8.6,5.2,077,043,39.2,25.0,32.1,8.5,8.1,7.0,6.3,5.2,5.0,26,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,07,08,0.0,11.8,5.2,048,034,40.0,30.9,35.5,4.6,6.1,6.1,6.3,5.4,5.1,27,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,07,15,0.0,9.0,9.9,047,026,42.6,31.2,36.9,3.3,5.4,5.9,6.1,5.3,5.2,28,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,07,22,0.0,6.0,9.3,082,053,37.1,28.1,32.6,7.8,6.8,6.2,5.9,5.4,5.3,29,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,07,29,0.0,9.0,10.0,066,034,40.6,27.6,34.1,4.4,5.7,5.9,5.8,5.4,5.3,30,AGR,27,10,78,02,BARE PLOT,130402,160802
42263,2002,08,19,9.0,5.2,0.0,080,098,29.1,25.3,27.2,8.5,8.3,8.6,8.9,8.6,7.9,8.5,8.3,8.6,8.9,9.0,7.9,33 AGR,27,10
42263,2002,08,26,0.0,5.0,8.8,087,061,32.2,24.1,28.1,6.1,7.9,8.2,8.2,7.8,7.3,6.1,7.9,8.2,8.2,7.8,7.3,34 AGR,27,10
42263,2002,09,02,0.0,6.2,11.3,081,051,35.1,25.3,30.2,4.0,7.3,7.7,7.5,8.3,7.4,8.5,10.9,11.9,8.4,7.7,6.9,35 AGR,27,10
42263,2002,09,09,0.0,5.0,8.6,089,060,32.4,23.1,27.7,3.6,6.3,7.5,7.6,7.9,7.5,6.7,10.3,10.5,8.2,7.3,6.7,36 AGR,27,10
42263,2002,09,16,0.0,5.0,9.2,087,050,33.6,23.3,28.5,5.7,8.7,8.2,8.4,8.3,7.7,8.8,15.5,11.9,9.5,8.2,6.7,37 AGR,27,10
42263,2002,09,23,0.0,6.2,9.7,096,060,32.1,22.1,27.1,3.7,6.6,7.3,7.6,8.2,7.2,5.1,9.3,10.7,9.2,7.5,6.8,38 AGR,27,10
42263,2002,09,30,0.0,4.8,9.0,094,029,36.1,19.2,27.7,2.2,5.4,6.3,7.4,8.2,6.7,3.4,7.3,9.7,8.5,7.1,6.4,39 AGR,27,10
42263,2002,10,07,0.0,5.6,9.4,060,022,37.0,17.6,27.3,1.5,4.1,5.9,7.1,8.2,6.6,2.5,5.3,7.3,7.3,6.6,6.3,40 AGR,27,10
42263,2002,10,16,0.0,4.3,8.2,081,051,31.8,19.1,25.5,1.3,3.5,5.5,7.0,7.7,6.7,1.8,3.8,5.7,6.7,6.1,5.7,42 AGR,27,10
42263,2002,10,21,0.0,4.3,8.9,075,028,35.1,17.6,26.3,1.1,2.8,5.1,6.8,7.2,6.5,1.5,2.6,4.6,5.5,6.0,5.5,42 AGR,27,10
42263,2002,10,28,0.0,3.9,9.2,085,028,33.1,13.3,23.2,0.9,2.7,4.7,6.7,6.4,5.5,1.2,2.3,3.9,5.2,6.1,5.5,43 AGR,27,10
42263,2002,12,02,0.0,2.2,8.6,078,034,25.1,5.0,15.1,1.1,2.4,4.1,5.1,5.5,5.4,6.5,9.9,11.4,10.8,8.5,7.5,48 AGR,27,10
42263,2002,12,09,0.0,2.4,7.5,094,037,26.6,7.3,16.9,1.1,2.5,3.9,5.1,5.5,5.4,5.9,8.4,9.9,10.1,8.3,6.2,49 AGR,27,10
42263,2002,12,16,0.0,2.0,8.3,067,040,24.6,7.2,15.9,1.2,2.7,3.9,4.9,5.3,5.6,4.4,6.2,8.4,9.3,7.7,6.0,50 AGR,27,10
42263,2002,12,23,0.0,2.4,8.9,093,038,25.1,6.7,15.9,1.2,2.6,3.6,4.7,5.2,5.5,12.5,13.2,12.5,11.6,9.3,7.8,51 AGR,27,10
